alpha,phi,h
0.000600,899.804580,90.209930
0.000880,899.800860,90.182060
0.000620,899.808210,90.166260
0.000310,899.791960,90.205710
0.000350,899.741710,90.214510
0.000650,899.863560,90.158240
0.000950,899.788800,90.212060
0.000830,899.813670,90.219580
0.000350,899.747310,90.153030
0.000690,899.811600,90.193540
0.000760,899.834070,90.248420
0.000910,899.826790,90.243400
0.000320,899.711480,90.201690
0.000990,899.819390,90.219920
0.000970,899.759750,90.203400
0.000410,899.748080,90.215670
0.000400,899.869440,90.226590
0.000930,899.814370,90.209760
0.000410,899.702820,90.189550
0.000660,899.834840,90.186330
0.000940,899.898350,90.182180
0.000900,899.706620,90.221510
0.000440,899.822780,90.183390
0.000690,899.866630,90.223350
0.000890,899.803430,90.208930
0.000850,899.817660,90.241620
0.000490,899.794560,90.211470
0.000720,899.881840,90.244600
0.000450,899.835590,90.217450
0.000540,899.812990,90.224630
0.000510,899.723260,90.244420
0.000440,899.846680,90.200840
0.000400,899.726840,90.220160
0.000940,899.802010,90.248040
0.000870,899.728490,90.227990
0.000740,899.728480,90.168310
0.000420,899.847520,90.191540
0.000870,899.858470,90.179790
0.000670,899.869100,90.159480
0.000640,899.720710,90.209690
0.000430,899.722610,90.181740
0.000880,899.826000,90.162100
0.000430,899.866920,90.249750
0.000590,899.885640,90.249720
0.000470,899.796960,90.193480
0.000390,899.705460,90.160970
0.000460,899.780310,90.190420
0.000810,899.867580,90.210620
0.000480,899.852470,90.243300
0.001000,899.722190,90.163160
0.000750,899.730140,90.174410
0.000450,899.822030,90.208510
0.000500,899.721950,90.210860
0.000360,899.735760,90.187260
0.000740,899.856630,90.210200
0.000420,899.880000,90.227520
0.000420,899.780550,90.167640
0.000710,899.814020,90.234680
0.000540,899.809120,90.235470
0.000680,899.753960,90.213610
0.000550,899.771390,90.180240
0.000980,899.855250,90.182010
0.000440,899.848890,90.237300
0.000660,899.787170,90.182890
0.000830,899.769520,90.173750
0.000750,899.886720,90.217860
0.000370,899.745380,90.221210
0.000880,899.865570,90.168900
0.000430,899.881600,90.226360
0.000310,899.707640,90.157280
0.000910,899.774320,90.151920
0.000640,899.714020,90.232160
0.000610,899.878520,90.203890
0.000880,899.783930,90.247060
0.000560,899.842040,90.172460
0.000980,899.748420,90.182920
0.000530,899.758330,90.202790
0.000890,899.708120,90.234010
0.000510,899.708770,90.203710
0.000970,899.734320,90.203020
0.000330,899.749140,90.186390
0.000340,899.747920,90.238020
0.000840,899.899330,90.212230
0.000410,899.871640,90.193350
0.000660,899.729790,90.235860
0.000350,899.810900,90.226380
0.000380,899.790370,90.204280
0.000500,899.823090,90.241970
0.000780,899.821230,90.161050
0.000650,899.844000,90.168410
0.001000,899.811020,90.197500
0.000930,899.857150,90.246070
0.000390,899.855590,90.236630
0.000560,899.866700,90.230470
0.000450,899.895870,90.196770
0.000710,899.734640,90.241910
0.000610,899.843650,90.163890
0.000820,899.791600,90.190860
0.000990,899.827510,90.207680
0.000810,899.768150,90.207290
0.000580,899.779960,90.189830
0.000710,899.787410,90.155060
0.000370,899.822580,90.152670
0.000390,899.757860,90.241760
0.000460,899.812050,90.226420
0.000770,899.748380,90.193080
0.000970,899.770760,90.238710
0.000500,899.730930,90.161450
0.000370,899.750280,90.193830
0.000810,899.864760,90.188870
0.000970,899.728500,90.199310
0.000980,899.805870,90.229260
0.000810,899.811970,90.229420
0.000440,899.770690,90.203970
0.000840,899.876200,90.157290
0.000780,899.705430,90.224950
0.000900,899.873880,90.186740
0.000380,899.756420,90.239340
0.000690,899.857660,90.185940
0.000650,899.704090,90.210410
0.000620,899.851160,90.152430
0.000730,899.713720,90.190470
0.000730,899.755920,90.168360
0.000360,899.795280,90.169690
0.000420,899.777450,90.240140
0.000590,899.709920,90.182960
0.000330,899.703650,90.219770
0.000490,899.850730,90.239520
0.000320,899.750250,90.216660
0.000970,899.709800,90.199590
0.000560,899.786810,90.220680
0.000550,899.777100,90.205520
0.000740,899.829680,90.238650
0.000520,899.718910,90.166350
0.000610,899.711540,90.227930
0.000430,899.713560,90.242470
0.000540,899.781930,90.242040
0.000570,899.806630,90.185490
0.000350,899.863030,90.159750
0.000830,899.721750,90.152400
0.000510,899.850130,90.188330
0.000960,899.851280,90.244670
0.000360,899.776030,90.174720
0.000810,899.763040,90.188270
0.000630,899.891110,90.176050
0.000520,899.811290,90.158050
0.000360,899.778720,90.240520
0.000740,899.706910,90.176850
0.000710,899.867620,90.154900
0.000920,899.803060,90.239580
0.000560,899.885740,90.230530
0.000750,899.717290,90.238220
0.000550,899.889870,90.240400
0.000580,899.894380,90.209780
0.000450,899.737420,90.164280
0.000800,899.796560,90.222160
0.000710,899.757140,90.152250
0.000580,899.740410,90.238770
0.000690,899.799750,90.151700
0.000580,899.827490,90.175830
0.000630,899.740450,90.157890
0.000660,899.848550,90.240150
0.000970,899.701500,90.151990
0.000460,899.762060,90.225140
0.000860,899.816290,90.243600
0.000430,899.855860,90.156270
0.000870,899.778370,90.212590
0.000690,899.810200,90.195910
0.000840,899.793960,90.151510
0.000640,899.808420,90.152460
0.000520,899.783690,90.169700
0.000690,899.839460,90.175310
0.000960,899.819000,90.234240
0.000490,899.868140,90.153770
0.000580,899.807520,90.199680
0.000350,899.730320,90.245310
0.000480,899.709350,90.220530
0.000960,899.867760,90.217910
0.000890,899.808410,90.186920
0.000760,899.748310,90.176010
0.000400,899.845310,90.160510
0.000720,899.883900,90.238610
0.000650,899.838940,90.181460
0.000610,899.780560,90.200140
0.000870,899.732480,90.230280
0.000770,899.827440,90.202870
0.000900,899.801870,90.169840
0.000480,899.716910,90.206050
0.000560,899.862700,90.192720
0.000620,899.756410,90.193230
0.000470,899.770330,90.212030
0.000460,899.786230,90.233640
0.000730,899.785570,90.193160
0.000540,899.729300,90.162050
0.000940,899.773970,90.230910
0.000940,899.840370,90.179660
0.000540,899.895870,90.206760
0.000960,899.841540,90.200640
0.000410,899.893630,90.237190
0.000960,899.715110,90.240530
0.000870,899.717010,90.172200
0.000930,899.882230,90.154280
0.000610,899.753500,90.177690
0.000390,899.784400,90.212650
0.000580,899.719200,90.249970
0.000610,899.775530,90.154410
0.000510,899.718820,90.184600
0.000810,899.875920,90.151950
0.000920,899.741740,90.169420
0.000340,899.822050,90.152640
0.000750,899.849120,90.170260
0.000860,899.715590,90.170670
0.000790,899.705140,90.155720
0.000910,899.746180,90.169330
0.000450,899.864290,90.197610
0.000850,899.796860,90.225150
0.000480,899.760880,90.171760
0.000570,899.879910,90.236360
0.000520,899.792770,90.231210
0.000480,899.792380,90.152680
0.000720,899.834040,90.240150
0.000570,899.892490,90.239730
0.000470,899.790720,90.178040
0.000950,899.773940,90.248490
0.000870,899.727910,90.223300
0.000660,899.893080,90.241380
0.000730,899.797970,90.249750
0.000600,899.820020,90.182070
0.000310,899.867790,90.222480
0.000690,899.724890,90.164940
0.000750,899.850840,90.219660
0.000630,899.727940,90.189760
0.000840,899.887130,90.181450
0.000670,899.833750,90.210540
0.000960,899.787520,90.206250
0.000500,899.895720,90.221530
0.000440,899.767300,90.202170
0.000380,899.845340,90.182560
0.000940,899.836560,90.194870
0.000730,899.814260,90.247480
0.000560,899.828130,90.168740
0.000710,899.825550,90.240750
0.000490,899.811100,90.200840
0.000870,899.780090,90.205910
0.000970,899.825510,90.200070
0.000740,899.809940,90.206910
0.000460,899.889890,90.152650
0.000430,899.806770,90.179860
0.000640,899.723170,90.201720
0.000850,899.807610,90.201500
0.000450,899.730500,90.222260
0.000690,899.709170,90.150820
0.000470,899.767290,90.242990
0.000900,899.747800,90.221610
0.000860,899.865810,90.204100
0.000840,899.809470,90.163500
0.000900,899.733510,90.210610
0.000830,899.780110,90.228170
0.000990,899.729310,90.188060
0.000420,899.755450,90.225860
0.000390,899.866890,90.200660
0.000790,899.843610,90.159290
0.000500,899.743690,90.180990
0.000480,899.748510,90.155720
0.000630,899.897070,90.173620
0.000970,899.747440,90.174000
0.000980,899.719020,90.235490
0.000620,899.831340,90.220250
0.000930,899.808860,90.218510
0.000600,899.749460,90.228240
0.000470,899.768900,90.157630
0.000370,899.865900,90.179240
0.000600,899.804040,90.240340
0.000470,899.897190,90.154910
0.000380,899.838720,90.212130
0.000540,899.865140,90.198220
0.000440,899.800030,90.222570
0.000810,899.831300,90.217260
0.000460,899.788220,90.204590
0.000490,899.853650,90.180720
0.000740,899.808650,90.196270
0.000400,899.839290,90.168150
0.000590,899.736900,90.161920
0.000720,899.725470,90.182110
0.000480,899.868160,90.185420
0.000770,899.890280,90.237540
0.000630,899.745070,90.163040
0.000800,899.721840,90.169920
0.000430,899.737510,90.156140
0.000930,899.720320,90.180730
0.000520,899.891500,90.160730
0.000780,899.762000,90.238330
0.000680,899.803770,90.182580
0.000330,899.786940,90.177430
0.000850,899.880740,90.202460
0.000680,899.772000,90.180100
0.000470,899.755840,90.227330
0.000930,899.844350,90.232820
0.000400,899.770530,90.236090
0.000930,899.878330,90.200030
0.000850,899.871750,90.170960
0.000330,899.725660,90.169230
0.000370,899.821430,90.209560
0.000930,899.836560,90.235170
0.000550,899.878330,90.180160
0.000780,899.859300,90.167140
0.000800,899.747880,90.219120
0.000540,899.709380,90.193430
0.000460,899.858590,90.164560
0.000770,899.837570,90.155430
0.000390,899.732190,90.193580
0.000480,899.783970,90.234710
0.000480,899.702090,90.157300
0.000710,899.789330,90.177710
0.000650,899.742280,90.217430
0.000630,899.729640,90.235250
0.000320,899.700780,90.234040
0.000500,899.808460,90.196140
0.000850,899.868390,90.174090
0.000350,899.807420,90.168190
0.000850,899.836850,90.239220
0.000680,899.724600,90.151820
0.000930,899.777520,90.233460
0.000770,899.800750,90.189170
0.000990,899.711300,90.221820
0.000550,899.724320,90.153120
0.000900,899.737510,90.183420
0.000430,899.732180,90.246970
0.000390,899.704260,90.200770
0.000950,899.885450,90.212060
0.000740,899.759170,90.168420
0.000800,899.723890,90.162870
0.000350,899.761650,90.232530
0.000410,899.851660,90.240780
0.000580,899.758510,90.161450
0.000520,899.717370,90.177120
0.000300,899.899520,90.241980
0.000900,899.864880,90.216520
0.000350,899.706950,90.189080
0.000540,899.754790,90.160980
0.000940,899.892590,90.181940
0.000450,899.768600,90.213470
0.000380,899.810540,90.238430
0.000580,899.770460,90.225440
0.000980,899.848580,90.199330
0.000840,899.872190,90.214250
0.000400,899.773590,90.204160
0.000710,899.771520,90.209800
0.000860,899.748760,90.170190
0.000910,899.739320,90.230400
0.000630,899.879870,90.234570
0.000340,899.845400,90.159510
0.000590,899.893820,90.179840
0.000910,899.891050,90.180670
0.000700,899.748980,90.220240
0.000950,899.791140,90.206430
0.000430,899.805180,90.200880
0.000850,899.829910,90.223180
0.000510,899.872880,90.215770
0.000400,899.865600,90.204250
0.000590,899.763450,90.151500
0.000930,899.782500,90.189330
0.000800,899.769070,90.153260
0.000420,899.776580,90.177460
0.000310,899.891680,90.162200
0.000990,899.850200,90.211650
0.000580,899.730480,90.174260
0.000330,899.728450,90.153680
0.000880,899.878720,90.236820
0.000570,899.822930,90.230990
0.000820,899.704390,90.217430
0.000330,899.705290,90.242240
0.000600,899.880350,90.173490
0.000990,899.874060,90.171550
0.000930,899.711360,90.209640
0.000530,899.777870,90.247390
0.000720,899.817630,90.203930
0.000570,899.835650,90.232890
0.000420,899.820670,90.184630
0.000830,899.875330,90.239220
0.000380,899.714110,90.218930
0.000590,899.756870,90.177380
0.000810,899.881320,90.171370
0.000570,899.717650,90.239720
0.000550,899.746590,90.238780
0.000600,899.700170,90.208310
0.000390,899.757160,90.248570
0.000660,899.796570,90.237820
0.000450,899.702100,90.169910
0.000320,899.797770,90.212060
0.000740,899.838410,90.197000
0.000730,899.862970,90.235910
0.000310,899.780740,90.247880
0.000900,899.812950,90.227700
0.000310,899.816600,90.249360
0.000720,899.848200,90.212590
0.000710,899.712510,90.157220
0.000440,899.768700,90.235130
0.000760,899.825970,90.164120
0.000530,899.810390,90.207320
0.000520,899.749950,90.172390
0.000330,899.880190,90.179080
0.000630,899.715650,90.217030
0.000840,899.727980,90.152050
0.000690,899.730240,90.183140
0.000900,899.794150,90.209570
0.000510,899.751450,90.249050
0.000990,899.735080,90.223160
0.000890,899.824290,90.174600
0.000950,899.825070,90.201680
0.000960,899.845810,90.202420
0.000620,899.815550,90.163390
0.000530,899.795560,90.215030
0.000590,899.839650,90.194550
0.000650,899.707810,90.218530
0.000390,899.822920,90.197390
0.000590,899.711860,90.187910
0.000890,899.887710,90.181560
0.000840,899.836360,90.230270
0.000690,899.856530,90.198710
0.000490,899.707850,90.194500
0.000550,899.836710,90.161700
0.000750,899.821590,90.201250
0.000620,899.801550,90.164690
0.000790,899.884260,90.249920
0.000920,899.774820,90.225130
0.000800,899.732440,90.174640
0.000310,899.722710,90.199100
0.000790,899.811160,90.200770
0.000620,899.839470,90.179300
0.000440,899.837410,90.246780
0.000590,899.759740,90.185080
0.000330,899.803860,90.235110
0.000890,899.873790,90.174070
0.000790,899.810430,90.200700
0.000740,899.816230,90.175890
0.000620,899.854700,90.177970
0.000610,899.706470,90.226560
0.000890,899.885990,90.196420
0.000960,899.771410,90.243500
0.000820,899.752120,90.191240
0.000710,899.807620,90.233450
0.000570,899.893020,90.193690
0.000490,899.817780,90.187340
0.000650,899.731200,90.200130
0.000700,899.836700,90.217490
0.000770,899.700220,90.209430
0.000820,899.840110,90.221440
0.000630,899.719480,90.217640
0.000800,899.892580,90.157390
0.000820,899.841500,90.246500
0.000370,899.744220,90.178690
0.000460,899.789190,90.196760
0.000630,899.770980,90.208340
0.000320,899.757420,90.220340
0.000800,899.891790,90.186430
0.000550,899.724770,90.201960
0.000720,899.738320,90.158960
0.000310,899.845480,90.154020
0.000510,899.837010,90.210780
0.000850,899.717250,90.185000
0.000960,899.807960,90.240340
0.000350,899.770910,90.210280
0.000340,899.831860,90.241050
0.000410,899.743680,90.161630
0.000700,899.750400,90.197840
0.000590,899.895230,90.153950
0.000780,899.740930,90.188440
0.000500,899.710750,90.200610
0.000710,899.735900,90.184840
0.000310,899.827550,90.189580
0.000360,899.840700,90.173740
0.000510,899.851600,90.244950
0.000750,899.807920,90.244860
0.000800,899.895430,90.204980
0.000790,899.854820,90.213640
0.000790,899.857360,90.196050
0.000740,899.792010,90.202270
0.000600,899.812430,90.246720
0.000510,899.721090,90.227360
0.000870,899.753140,90.236980
0.000650,899.786000,90.162030
0.000440,899.772070,90.177450
0.000810,899.748040,90.212220
0.000980,899.723700,90.153770
0.000360,899.875260,90.167330
0.000550,899.853850,90.191650
0.000510,899.789690,90.222770
0.000710,899.820840,90.186500
0.000530,899.788430,90.243060
0.000440,899.803130,90.228340
0.000500,899.865040,90.240140
0.000690,899.751890,90.195090
0.000530,899.897030,90.209960
0.000470,899.794330,90.155120
0.000940,899.810520,90.208740
0.000920,899.802340,90.153460
0.000450,899.811930,90.167650
0.000480,899.706240,90.183240
0.000860,899.804690,90.217150
0.000680,899.892610,90.245790
0.000780,899.789630,90.173610
0.000420,899.872270,90.221320
0.000500,899.898270,90.172600
0.000360,899.802570,90.177390
0.000390,899.874380,90.192730
0.000370,899.792080,90.182660
0.000300,899.885750,90.169770
0.000420,899.709600,90.180680
0.000660,899.767820,90.226900
0.000980,899.783660,90.219410
0.000760,899.730520,90.175880
0.000440,899.845560,90.181970
0.000720,899.885950,90.164470
0.000370,899.867280,90.227740
0.000760,899.870190,90.150940
0.000390,899.737710,90.169840
0.000990,899.810330,90.203830
0.000880,899.773710,90.164030
0.000360,899.706350,90.152980
0.000520,899.745150,90.244300
0.000750,899.851450,90.213760
0.000450,899.752300,90.194510
0.000460,899.813790,90.169070
0.000580,899.880340,90.231710
0.000350,899.755400,90.154750
0.000750,899.719990,90.166560
0.000830,899.822230,90.232470
0.000480,899.867740,90.230210
0.000470,899.861400,90.222560
0.000610,899.775740,90.216260
0.000410,899.890970,90.229790
0.000450,899.883120,90.180720
0.000580,899.886260,90.232670
0.000910,899.783210,90.154790
0.000870,899.775420,90.210400
0.000810,899.768270,90.194340
0.000530,899.708920,90.216300
0.000730,899.732840,90.237080
0.000570,899.773580,90.227650
0.000330,899.776830,90.150930
0.000690,899.899320,90.231780
0.000410,899.859030,90.193570
0.000570,899.846180,90.242550
0.000500,899.801450,90.192480
0.000750,899.788630,90.212390
0.000990,899.848970,90.217560
0.000300,899.797670,90.205890
0.000990,899.778000,90.244360
0.000310,899.804600,90.197430
0.000460,899.778000,90.241250
0.000640,899.777320,90.218600
0.000320,899.833060,90.243670
0.000860,899.750230,90.186740
0.000770,899.792010,90.166790
0.000490,899.836770,90.180730
0.000540,899.763160,90.241940
0.000880,899.830130,90.200070
0.000780,899.745160,90.222880
0.000690,899.878660,90.187850
0.000960,899.887460,90.202040
0.000710,899.891370,90.222720
0.000480,899.702260,90.183380
0.000800,899.780170,90.179170
0.000350,899.791840,90.204630
0.000410,899.858250,90.230090
0.000920,899.803410,90.153550
0.000650,899.837920,90.218860
0.000340,899.754070,90.185640
0.000530,899.853370,90.184100
0.000360,899.757760,90.200220
0.000430,899.723460,90.204930
0.000900,899.780770,90.196670
0.000640,899.759100,90.161250
0.000920,899.741720,90.249620
0.000360,899.854290,90.242440
0.000550,899.872530,90.240370
0.000730,899.803260,90.248870
0.000920,899.746490,90.225320
0.000910,899.781290,90.230110
0.000550,899.863860,90.176620
0.000750,899.729610,90.183210
0.000590,899.869920,90.164730
0.000350,899.879060,90.202710
0.000430,899.872220,90.199990
0.000760,899.868410,90.155100
0.000800,899.895200,90.228360
0.000640,899.815850,90.191040
0.000960,899.825360,90.172570
0.000730,899.822460,90.202280
0.001000,899.893170,90.173040
0.000950,899.884500,90.186640
0.000850,899.790500,90.202850
0.000350,899.818530,90.248370
0.000550,899.750030,90.239430
0.000950,899.725480,90.177290
0.000860,899.740250,90.170460
0.000550,899.734260,90.163630
0.000580,899.749270,90.242860
0.000420,899.783330,90.174030
0.000560,899.711880,90.191330
0.000780,899.860740,90.158290
0.000590,899.745080,90.174400
0.000610,899.875750,90.176280
0.000360,899.725360,90.200960
0.000890,899.790510,90.191250
0.000430,899.745990,90.224820
0.000400,899.839370,90.177270
0.000410,899.772570,90.223170
0.000560,899.849910,90.171690
0.000610,899.824900,90.244670
0.000510,899.728010,90.248500
0.000790,899.737390,90.245120
0.000930,899.716070,90.217730
0.000360,899.828150,90.219470
0.000700,899.725790,90.153960
0.000430,899.745000,90.217930
0.000620,899.769660,90.152810
0.000840,899.723540,90.233900
0.000840,899.720400,90.181310
0.000730,899.832380,90.173280
0.000810,899.705090,90.220360
0.000580,899.721120,90.227740
0.000600,899.774120,90.246670
0.000940,899.775280,90.195940
0.000650,899.817650,90.167530
0.000740,899.731090,90.225480
0.000700,899.706270,90.171570
0.000500,899.727560,90.222510
0.000370,899.892850,90.169300
0.000920,899.811900,90.206950
0.000750,899.701860,90.246180
0.000340,899.845940,90.166240
0.000980,899.704130,90.190870
0.000500,899.744100,90.191390
0.000330,899.768180,90.182540
0.000840,899.878490,90.173460
0.000860,899.764890,90.234020
0.000600,899.765810,90.185510
0.000340,899.841220,90.207500
0.000720,899.865690,90.244840
0.000820,899.882140,90.231320
0.000780,899.898150,90.184510
0.000540,899.745180,90.195870
0.000350,899.759430,90.247380
0.000800,899.752910,90.205150
0.000780,899.770110,90.245850
0.000470,899.733620,90.241440
0.000460,899.898600,90.174630
0.000600,899.708480,90.204860
0.000400,899.741160,90.180940
0.000660,899.743850,90.174270
0.000810,899.810670,90.217720
0.000750,899.841170,90.164050
0.000740,899.710160,90.177940
0.000360,899.852250,90.172610
0.000310,899.704730,90.244630
0.000690,899.819820,90.241180
0.000920,899.719480,90.152340
0.000420,899.799340,90.215570
0.000770,899.787510,90.227250
0.000470,899.875330,90.188050
0.000370,899.772230,90.211510
0.000910,899.780120,90.208720
0.000920,899.808070,90.227630
0.000730,899.751200,90.227740
0.000610,899.797330,90.196870
0.000380,899.817410,90.228290
0.000510,899.824830,90.171540
0.000360,899.837990,90.186450
0.000630,899.844300,90.202020
0.000840,899.780610,90.203410
0.000480,899.804330,90.177000
0.000980,899.839410,90.161850
0.000610,899.868160,90.228310
0.000420,899.856390,90.159360
0.000840,899.739720,90.181200
0.000610,899.849830,90.171490
0.000300,899.719260,90.193300
0.000760,899.826050,90.175640
0.000430,899.761680,90.225670
0.000660,899.797840,90.187010
0.000730,899.764920,90.233060
0.000430,899.849960,90.227490
0.000440,899.728730,90.186510
0.000700,899.743120,90.184320
0.000660,899.835180,90.179730
0.000350,899.861260,90.187320
0.000340,899.715160,90.217450
0.000840,899.819500,90.210810
0.000500,899.727990,90.238520
0.000690,899.799830,90.208640
0.000830,899.758300,90.184510
0.000450,899.709900,90.166300
0.000890,899.820670,90.242120
0.000480,899.875320,90.243650
0.000720,899.826650,90.159420
0.000450,899.716090,90.166840
0.000350,899.895980,90.239340
0.000450,899.740560,90.225520
0.000880,899.823940,90.207020
0.000730,899.803290,90.156460
0.000880,899.763840,90.171020
0.000590,899.849900,90.236270
0.000980,899.774150,90.219330
0.000650,899.702860,90.152780
0.000760,899.734350,90.235720
0.000580,899.788530,90.201300
0.000930,899.745970,90.208540
0.000840,899.848210,90.236990
0.000860,899.750910,90.204030
0.000480,899.880760,90.161340
0.000310,899.825410,90.224280
0.000660,899.835800,90.213400
0.000620,899.774410,90.208210
0.000350,899.712040,90.152750
0.000590,899.775680,90.208670
0.000440,899.877310,90.160690
0.000330,899.860870,90.162470
0.000880,899.808890,90.164360
0.000440,899.806220,90.213460
0.000980,899.764060,90.165240
0.000500,899.868690,90.193080
0.000470,899.823790,90.207220
0.000570,899.815920,90.242040
0.001000,899.890910,90.213420
0.000730,899.797130,90.165380
0.000440,899.777270,90.176390
0.000850,899.704020,90.239830
0.000630,899.810680,90.163680
0.000670,899.888380,90.240900
0.000750,899.807910,90.187160
0.000780,899.881160,90.168050
0.000910,899.837100,90.233790
0.000430,899.792530,90.210010
0.000600,899.865490,90.158580
0.000590,899.795870,90.153860
0.000380,899.737450,90.150520
0.000350,899.797760,90.153710
0.000850,899.717220,90.225120
0.000610,899.812130,90.249520
0.000730,899.878290,90.223780
0.000770,899.719810,90.247440
0.000950,899.750430,90.164660
0.000360,899.777680,90.213060
0.000550,899.786700,90.217590
0.000830,899.871620,90.163570
0.000370,899.865240,90.161010
0.000840,899.708010,90.166410
0.000560,899.751630,90.227690
0.000980,899.810120,90.245480
0.000900,899.809010,90.218430
0.000760,899.760930,90.240550
0.000730,899.820320,90.185390
0.000470,899.803000,90.233990
0.000680,899.785220,90.242450
0.000490,899.723300,90.167220
0.001000,899.893230,90.207180
0.000830,899.781680,90.176880
0.000440,899.879620,90.172510
0.000340,899.811450,90.170140
0.000910,899.741110,90.247610
0.000930,899.825140,90.229300
0.000470,899.761100,90.157950
0.000950,899.741100,90.219370
0.000410,899.741810,90.232540
0.000710,899.720040,90.242160
0.000460,899.828030,90.169680
0.000580,899.742740,90.238180
0.000710,899.805860,90.219200
0.000630,899.701600,90.158680
0.000900,899.878880,90.195730
0.000690,899.852400,90.217990
0.000760,899.759630,90.150100
0.000750,899.891200,90.163010
0.000350,899.759330,90.181810
0.000900,899.700060,90.174610
0.000740,899.783870,90.207080
0.000350,899.839850,90.192990
0.000810,899.785530,90.208980
0.000560,899.874240,90.175690
0.000720,899.731670,90.247250
0.000540,899.870230,90.216180
0.000520,899.812550,90.212290
0.000340,899.822140,90.207010
0.000740,899.712310,90.241350
0.000440,899.808880,90.180020
0.000590,899.733550,90.188230
0.000350,899.736430,90.184480
0.000680,899.797950,90.196410
0.000550,899.813360,90.152960
0.000770,899.835370,90.238140
0.000460,899.709780,90.246520
0.000580,899.805400,90.234210
0.000960,899.781570,90.191550
0.000490,899.793990,90.231650
0.000910,899.793770,90.179080
0.000980,899.859800,90.234990
0.000870,899.874570,90.206750
0.000630,899.838330,90.196600
0.000870,899.743530,90.213920
0.000830,899.815160,90.204910
0.000540,899.866700,90.248510
0.000730,899.892950,90.158330
0.000350,899.885060,90.169960
0.000430,899.815470,90.240370
0.000710,899.717230,90.226140
0.000630,899.737810,90.181610
0.000560,899.846200,90.210180
0.000340,899.897920,90.238400
0.000770,899.878100,90.168910
0.000690,899.823800,90.219420
0.000870,899.871000,90.153560
0.000470,899.741120,90.176100
0.000840,899.810500,90.222410
0.000520,899.765960,90.188090
0.000400,899.859410,90.240280
0.000810,899.859650,90.150800
0.000750,899.791700,90.232550
0.000840,899.723030,90.195270
0.000900,899.844710,90.241580
0.000350,899.712660,90.186430
0.000340,899.819580,90.237140
0.000850,899.720510,90.192220
0.000340,899.762940,90.215860
0.000750,899.847660,90.230220
0.000650,899.771070,90.224950
0.000730,899.835030,90.237910
0.000830,899.735340,90.213850
0.000380,899.872910,90.185580
0.000590,899.734350,90.191500
0.000410,899.863400,90.217860
0.000970,899.853960,90.184410
0.000740,899.881760,90.219060
0.000900,899.784070,90.193540
0.000310,899.768540,90.159600
0.000720,899.816530,90.235060
0.000540,899.758680,90.165250
0.000400,899.714400,90.228520
0.000440,899.717020,90.182320
0.000350,899.877050,90.241320
0.000740,899.882620,90.247710
0.000390,899.784790,90.183440
0.000300,899.895810,90.172440
0.000510,899.793500,90.181900
0.000450,899.735300,90.154860
0.000510,899.763030,90.242500
0.000430,899.780620,90.185130
0.000950,899.704160,90.184010
0.000300,899.843580,90.212160
0.000340,899.799690,90.214160
0.000550,899.712340,90.182080
0.000770,899.851170,90.233950
0.000890,899.896730,90.169240
0.000590,899.843090,90.163350
0.000570,899.709020,90.211520
0.000460,899.869290,90.169880
0.000570,899.833330,90.169600
0.000650,899.747580,90.205700
0.000480,899.806110,90.248320
0.000550,899.892930,90.178760
0.000440,899.866270,90.241080
0.000490,899.768020,90.152440
0.000320,899.727150,90.162960
0.000310,899.889960,90.210150
0.000570,899.844660,90.206770
0.000620,899.774140,90.190040
0.000810,899.883360,90.240710
0.000610,899.750740,90.207030
0.000530,899.758980,90.152120
0.000840,899.714300,90.240540
0.000840,899.725890,90.247820
0.000760,899.861860,90.218950
0.000370,899.756360,90.210670
0.000780,899.721320,90.235240
0.000500,899.758850,90.249210
0.000600,899.861160,90.201630
0.000960,899.814850,90.172120
0.000990,899.890870,90.185990
0.000620,899.786700,90.193650
0.000800,899.801390,90.152140
0.000930,899.755910,90.247610
0.000380,899.863220,90.173140
0.000640,899.742780,90.224010
0.000550,899.818770,90.156970
0.000880,899.822420,90.164440
0.000740,899.825410,90.238080
0.000360,899.893360,90.181920
0.000820,899.758230,90.234890
0.000770,899.721680,90.172780
0.000740,899.737980,90.240050
0.000850,899.773320,90.247240
0.000810,899.850680,90.186610
0.001000,899.739970,90.183080
0.000570,899.864200,90.247760
0.000380,899.786080,90.159820
0.000650,899.774850,90.238370
0.000990,899.787450,90.202020
0.000330,899.736330,90.160410
0.000460,899.853240,90.234730
0.000510,899.864290,90.220150
0.000630,899.776380,90.247600
0.000670,899.878000,90.207170
0.000600,899.738750,90.213990
0.000560,899.723910,90.211300
0.000950,899.737610,90.224120
0.000590,899.766050,90.243210
0.000650,899.743400,90.244960
0.000540,899.791160,90.203030
0.000360,899.871730,90.180570
0.001000,899.704810,90.226410
0.000970,899.828310,90.195850
0.000540,899.799710,90.211290
0.000640,899.803910,90.243240
0.000300,899.727810,90.177260
0.000750,899.871280,90.188810
0.000420,899.889700,90.235550
0.000330,899.881340,90.223170
0.000830,899.879750,90.160230
0.000380,899.749470,90.217800
0.000720,899.894880,90.200690
0.000600,899.823300,90.159810
0.000960,899.702720,90.156150
0.000800,899.771120,90.197810
0.000770,899.771770,90.218410
0.000630,899.859240,90.235800
0.000650,899.864720,90.229890
0.000360,899.724880,90.236920
0.000840,899.752910,90.176010
0.001000,899.871950,90.150530
0.000550,899.766610,90.176930
0.000510,899.759780,90.208110
